transaction_id,date,product_id,product_name,category,brand,store_id,region,city,units_sold,revenue,promotion_flag,stock_level,stockout_flag
T02826,2025-01-10,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,101,2020,False,104,False
T02827,2025-06-09,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,57,3420,True,96,False
T02828,2025-04-26,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,48,1200,False,380,False
T02829,2025-04-29,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,110,2200,False,128,False
T02830,2025-03-04,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,79,2765,False,308,False
T02831,2025-02-02,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,40,800,True,339,False
T02832,2025-05-21,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,111,6660,False,33,False
T02833,2025-03-06,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,98,3920,False,166,False
T02834,2025-05-22,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,123,4305,False,367,False
T02835,2025-03-26,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,26,910,False,101,False
T02836,2025-04-18,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,82,1640,False,299,False
T02837,2025-01-31,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,68,2720,False,130,False
T02838,2025-03-20,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,31,2790,False,43,False
T02839,2025-05-06,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,131,7860,True,159,False
T02840,2025-05-10,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,65,2275,False,275,False
T02841,2025-02-09,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,92,8280,False,208,False
T02842,2025-06-17,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,222,7770,True,309,False
T02843,2025-05-29,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,78,1950,False,60,False
T02844,2025-04-11,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,48,2880,False,85,False
T02845,2025-02-08,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,23,575,False,231,False
T02846,2025-06-16,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,347,12145,True,321,False
T02847,2025-03-23,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,71,1420,False,286,False
T02848,2025-02-04,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,103,9270,False,69,False
T02849,2025-05-11,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,72,6480,False,185,False
T02850,2025-04-13,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,73,4380,False,160,False
T02851,2025-04-29,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,121,10890,False,157,False
T02852,2025-03-18,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,82,3280,True,310,False
T02853,2025-03-15,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,66,3960,False,101,False
T02854,2025-05-04,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,117,4680,False,55,False
T02855,2025-06-23,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,26,1560,False,187,False
T02856,2025-04-22,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,26,650,False,182,False
T02857,2025-06-04,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,213,7455,True,88,False
T02858,2025-05-13,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,57,1140,False,316,False
T02859,2025-05-31,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,31,620,False,381,False
T02860,2025-06-19,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,110,9900,False,81,False
T02861,2025-05-28,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,310,10850,True,18,True
T02862,2025-03-10,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,87,3045,False,383,False
T02863,2025-01-02,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,68,6120,False,238,False
T02864,2025-06-14,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,46,2760,False,273,False
T02865,2025-05-06,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,36,1260,False,247,False
T02866,2025-04-20,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,98,5880,False,395,False
T02867,2025-02-13,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,148,8880,True,33,False
T02868,2025-06-11,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,92,2300,False,279,False
T02869,2025-04-16,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,98,2450,False,222,False
T02870,2025-04-26,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,129,4515,False,326,False
T02871,2025-03-01,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,55,1925,False,131,False
T02872,2025-03-22,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,114,3990,True,134,False
T02873,2025-06-06,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,172,15480,False,64,False
T02874,2025-03-28,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,75,4500,False,396,False
T02875,2025-02-09,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,42,3780,False,214,False
T02876,2025-02-23,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,118,2950,True,41,False
T02877,2025-05-03,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,68,6120,False,179,False
T02878,2025-06-21,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,28,980,False,300,False
T02879,2025-04-20,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,86,3440,False,183,False
T02880,2025-05-31,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,115,6900,False,279,False
T02881,2025-04-12,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,102,6120,False,280,False
T02882,2025-03-28,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,78,2730,False,204,False
T02883,2025-01-07,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,42,1680,False,248,False
T02884,2025-01-21,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,73,1460,False,351,False
T02885,2025-01-21,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,96,2400,False,112,False
T02886,2025-01-26,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,37,740,True,224,False
T02887,2025-05-18,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,105,6300,False,78,False
T02888,2025-05-31,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,101,2525,False,70,False
T02889,2025-03-03,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,49,2940,False,255,False
T02890,2025-05-19,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,36,1440,False,69,False
T02891,2025-03-17,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,41,1435,True,265,False
T02892,2025-06-30,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,72,2880,False,310,False
T02893,2025-01-23,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,117,2925,True,384,False
T02894,2025-06-28,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,59,3540,False,144,False
T02895,2025-06-07,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,92,1840,False,251,False
T02896,2025-06-20,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,119,2975,True,327,False
T02897,2025-06-28,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,69,4140,False,310,False
T02898,2025-03-18,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,44,880,False,106,False
T02899,2025-06-30,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,51,4590,False,205,False
T02900,2025-03-26,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,86,5160,False,371,False
T02901,2025-03-01,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,38,950,False,154,False
T02902,2025-02-08,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,31,775,False,117,False
T02903,2025-04-13,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,86,3010,False,62,False
T02904,2025-05-25,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,69,2415,False,169,False
T02905,2025-06-07,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,34,2040,False,309,False
T02906,2025-06-10,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,56,2240,False,193,False
T02907,2025-06-03,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,82,1640,False,396,False
T02908,2025-02-15,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,91,2275,False,295,False
T02909,2025-01-13,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,52,2080,True,111,False
T02910,2025-05-28,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,34,850,False,58,False
T02911,2025-03-08,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,38,2280,False,108,False
T02912,2025-06-20,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,159,3180,True,99,False
T02913,2025-01-27,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,75,3000,False,9,True
T02914,2025-02-22,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,83,1660,False,374,False
T02915,2025-04-30,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,97,1940,False,15,True
T02916,2025-05-08,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,139,8340,True,297,False
T02917,2025-01-22,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,55,1925,False,394,False
T02918,2025-01-19,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,122,4270,False,112,False
T02919,2025-02-06,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,89,5340,False,371,False
T02920,2025-04-21,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,66,1650,False,16,True
T02921,2025-01-26,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,114,3990,False,33,False
T02922,2025-01-15,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,106,2650,False,48,False
T02923,2025-06-21,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,176,15840,False,50,False
T02924,2025-02-14,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,132,11880,True,362,False
T02925,2025-03-12,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,99,3960,False,94,False
T02926,2025-03-23,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,44,1540,False,289,False
T02927,2025-04-04,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,47,1175,False,42,False
T02928,2025-05-05,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,102,9180,False,156,False
T02929,2025-03-26,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,78,7020,True,285,False
T02930,2025-02-18,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,92,3220,True,278,False
T02931,2025-04-09,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,34,680,False,201,False
T02932,2025-02-17,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,25,1500,False,93,False
T02933,2025-05-19,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,53,1060,False,377,False
T02934,2025-01-20,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,91,3185,False,344,False
T02935,2025-03-09,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,42,1050,False,303,False
T02936,2025-06-03,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,237,9480,True,116,False
T02937,2025-05-15,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,66,1650,False,312,False
T02938,2025-06-24,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,64,1280,False,9,True
T02939,2025-06-21,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,50,2000,False,274,False
T02940,2025-03-14,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,51,1020,False,26,False
T02941,2025-05-14,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,30,2700,False,378,False
T02942,2025-06-18,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,74,2590,False,262,False
T02943,2025-06-22,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,113,6780,False,327,False
T02944,2025-03-19,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,30,1800,False,0,True
T02945,2025-02-14,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,85,5100,False,187,False
T02946,2025-03-08,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,132,11880,True,223,False
T02947,2025-02-22,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,55,1375,False,263,False
T02948,2025-05-23,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,107,6420,False,155,False
T02949,2025-06-12,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,137,5480,False,374,False
T02950,2025-03-10,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,46,1840,False,371,False
T02951,2025-06-26,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,81,1620,False,114,False
T02952,2025-06-23,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,68,4080,False,184,False
T02953,2025-02-16,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,75,2625,False,276,False
T02954,2025-03-07,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,107,6420,False,388,False
T02955,2025-01-18,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,75,1875,False,145,False
T02956,2025-06-28,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,180,3600,True,385,False
T02957,2025-05-25,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,33,1980,False,226,False
T02958,2025-06-20,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,30,2700,False,220,False
T02959,2025-02-15,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,111,2775,False,171,False
T02960,2025-04-21,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,114,2280,False,87,False
T02961,2025-03-22,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,77,4620,False,354,False
T02962,2025-02-19,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,79,1580,True,284,False
T02963,2025-03-02,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,119,4760,False,159,False
T02964,2025-06-12,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,79,4740,False,224,False
T02965,2025-04-07,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,145,5075,False,226,False
T02966,2025-03-05,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,36,1440,False,363,False
T02967,2025-02-02,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,24,2160,False,88,False
T02968,2025-06-25,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,140,12600,True,322,False
T02969,2025-05-22,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,108,2160,False,229,False
T02970,2025-06-04,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,127,11430,False,390,False
T02971,2025-02-12,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,71,4260,False,87,False
T02972,2025-01-25,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,60,1500,False,373,False
T02973,2025-05-04,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,96,2400,False,261,False
T02974,2025-05-10,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,55,3300,False,197,False
T02975,2025-01-23,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,57,1425,False,253,False
T02976,2025-06-30,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,45,1125,False,364,False
T02977,2025-03-13,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,81,4860,False,161,False
T02978,2025-06-03,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,23,460,False,295,False
T02979,2025-01-14,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,81,2835,False,308,False
T02980,2025-06-10,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,112,6720,False,101,False
T02981,2025-05-02,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,101,4040,False,151,False
T02982,2025-03-17,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,35,700,False,86,False
T02983,2025-01-15,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,170,5950,True,105,False
T02984,2025-04-15,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,101,4040,False,88,False
T02985,2025-01-10,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,109,2180,False,115,False
T02986,2025-03-17,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,60,3600,False,46,False
T02987,2025-01-22,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,52,1300,False,169,False
T02988,2025-02-27,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,22,550,False,91,False
T02989,2025-05-03,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,154,13860,False,280,False
T02990,2025-02-05,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,108,6480,False,399,False
T02991,2025-02-01,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,79,7110,False,178,False
T02992,2025-04-17,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,159,14310,False,271,False
T02993,2025-06-23,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,30,600,False,118,False
T02994,2025-01-10,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,191,17190,True,173,False
T02995,2025-04-10,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,120,4800,False,362,False
T02996,2025-06-07,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,80,2800,False,180,False
T02997,2025-05-23,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,56,1120,False,294,False
T02998,2025-04-05,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,87,7830,False,260,False
T02999,2025-01-25,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,45,900,False,16,True
T03000,2025-03-22,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,28,700,False,220,False
T03001,2025-02-28,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,27,2430,False,196,False
T03002,2025-02-27,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,49,1960,False,33,False
T03003,2025-06-25,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,61,5490,False,223,False
T03004,2025-02-02,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,42,1470,False,371,False
T03005,2025-05-06,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,110,2750,False,24,True
T03006,2025-01-31,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,71,6390,False,286,False
T03007,2025-01-17,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,34,1360,False,205,False
T03008,2025-01-23,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,126,11340,True,276,False
T03009,2025-03-04,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,55,2200,False,327,False
T03010,2025-02-06,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,53,2120,False,350,False
T03011,2025-04-06,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,138,4830,True,120,False
T03012,2025-02-15,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,104,9360,False,235,False
T03013,2025-05-31,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,196,7840,False,168,False
T03014,2025-05-23,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,112,6720,False,321,False
T03015,2025-06-11,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,78,1950,False,318,False
T03016,2025-03-18,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,104,9360,False,239,False
T03017,2025-02-05,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,21,735,False,93,False
T03018,2025-06-06,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,42,2520,False,376,False
T03019,2025-03-07,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,52,3120,False,4,True
T03020,2025-03-15,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,50,3000,False,236,False
T03021,2025-02-24,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,112,6720,True,196,False
T03022,2025-01-30,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,53,1855,False,48,False
T03023,2025-06-03,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,71,6390,True,1,True
T03024,2025-04-03,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,117,2925,False,51,False
T03025,2025-02-15,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,97,5820,False,145,False
T03026,2025-01-15,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,108,3780,True,354,False
T03027,2025-03-26,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,96,5760,False,148,False
T03028,2025-04-28,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,34,850,False,38,False
T03029,2025-03-03,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,63,2205,False,83,False
T03030,2025-05-03,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,67,1340,True,397,False
T03031,2025-06-26,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,131,11790,False,365,False
T03032,2025-03-21,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,84,3360,False,54,False
T03033,2025-01-21,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,27,2430,False,140,False
T03034,2025-04-27,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,113,2825,False,94,False
T03035,2025-06-04,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,56,1120,False,229,False
T03036,2025-03-25,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,98,3920,False,79,False
T03037,2025-05-04,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,25,500,False,348,False
T03038,2025-03-06,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,91,3640,False,224,False
T03039,2025-05-09,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,74,1850,False,289,False
T03040,2025-01-12,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,84,1680,False,273,False
T03041,2025-02-10,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,49,1960,False,312,False
T03042,2025-02-27,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,79,3160,True,25,False
T03043,2025-05-22,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,44,1760,False,345,False
T03044,2025-02-25,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,85,7650,False,200,False
T03045,2025-05-03,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,148,5920,False,140,False
T03046,2025-06-24,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,44,3960,False,91,False
T03047,2025-02-23,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,88,2200,True,393,False
T03048,2025-03-30,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,89,5340,False,350,False
T03049,2025-06-27,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,152,13680,False,177,False
T03050,2025-06-28,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,36,2160,False,310,False
T03051,2025-02-15,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,56,3360,False,229,False
T03052,2025-01-02,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,31,1085,False,234,False
T03053,2025-06-22,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,65,3900,True,55,False
